player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,gls.1,ast.1,g+a.1,g-pk.1,g+a-pk,matches,team_name,season,team_id
Igor Henrique,br BRA,"MF,FW",31.0,28,15,1495.0,16.6,7.0,1.0,8.0,6.0,1.0,1.0,9.0,0.0,0.42,0.06,0.48,0.36,0.42,Matches,vila_nova,2023,nR4qmNiWxvil
Everton Brito,br BRA,"MF,FW",27.0,26,15,1285.0,14.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,vila_nova,2023,nR4qmNiWxvil
Juan,br BRA,"MF,FW",21.0,16,12,990.0,11.0,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,0.36,0.18,0.55,0.36,0.55,Matches,vila_nova,2023,nR4qmNiWxvil
Van Basty Sousa,br BRA,MF,28.0,28,11,1220.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Marcelinho,br BRA,DF,36.0,21,9,921.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,vila_nova,2023,nR4qmNiWxvil
Cristiano Japa,br BRA,MF,22.0,18,9,878.0,9.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,vila_nova,2023,nR4qmNiWxvil
Ronald,br BRA,MF,25.0,22,7,792.0,8.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.23,0.11,0.23,Matches,vila_nova,2023,nR4qmNiWxvil
Henrique Almeida,br BRA,"FW,MF",31.0,15,5,541.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.17,0.17,0.33,0.17,0.33,Matches,vila_nova,2023,nR4qmNiWxvil
Matheus Carvalho,br BRA,"MF,FW",22.0,9,4,327.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,vila_nova,2023,nR4qmNiWxvil
Marcondes,br BRA,DF,29.0,7,3,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Luciano Naninho,br BRA,"MF,FW",30.0,23,2,575.0,6.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.16,0.31,0.47,0.16,0.47,Matches,vila_nova,2023,nR4qmNiWxvil
Rian,br BRA,DF,19.0,7,2,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Marquinhos Pedroso,br BRA,DF,29.0,4,2,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Diego Renan,br BRA,DF,33.0,9,1,242.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,vila_nova,2023,nR4qmNiWxvil
Jean Pierre,br BRA,DF,29.0,2,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Vanderlei,br BRA,GK,38.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Marlone,br BRA,MF,30.0,15,0,191.0,2.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.94,0.94,Matches,vila_nova,2023,nR4qmNiWxvil
João Lucas,br BRA,MF,22.0,3,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Hiago,br BRA,DF,25.0,1,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Gustavo Maia,br BRA,FW,22.0,5,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Victor Andrade,br BRA,"FW,MF",27.0,4,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Romarinho,br BRA,MF,26.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
João Celeri,br BRA,FW,23.0,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vila_nova,2023,nR4qmNiWxvil
Christofer Alves,br BRA,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
José Daniel,me MNE,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
Vitor Hugo,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
Jordan,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
Iago Mendonça,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
Rickson,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
Ulisses,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,vila_nova,2023,nR4qmNiWxvil
João Paulo Alves,br BRA,MF,32.0,35,35,2779.0,30.9,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,0.16,0.06,0.23,0.16,0.23,Matches,crb,2023,ODF77uHX6crb
Diogo Silva,br BRA,GK,36.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Lucas Lima,br BRA,MF,22.0,35,33,2540.0,28.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.07,0.04,0.11,0.07,0.11,Matches,crb,2023,ODF77uHX6crb
Anselmo Ramon,br BRA,FW,34.0,31,30,2493.0,27.7,9.0,3.0,12.0,9.0,0.0,1.0,3.0,1.0,0.32,0.11,0.43,0.32,0.43,Matches,crb,2023,ODF77uHX6crb
Falcão,br BRA,MF,24.0,33,28,2383.0,26.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,crb,2023,ODF77uHX6crb
Renato,br BRA,"MF,FW",33.0,30,25,2084.0,23.2,7.0,3.0,10.0,7.0,0.0,0.0,6.0,0.0,0.3,0.13,0.43,0.3,0.43,Matches,crb,2023,ODF77uHX6crb
Matheus Ribeiro,br BRA,DF,29.0,30,24,2189.0,24.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,crb,2023,ODF77uHX6crb
Fabio Alemao,br BRA,DF,26.0,24,23,1939.0,21.5,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,0.05,0.05,0.09,0.05,0.09,Matches,crb,2023,ODF77uHX6crb
Guilherme Romão,br BRA,DF,25.0,24,23,1836.0,20.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.05,0.05,0.1,0.05,0.1,Matches,crb,2023,ODF77uHX6crb
Diogo Hereda,br BRA,DF,24.0,28,20,1897.0,21.1,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,crb,2023,ODF77uHX6crb
Anderson Conceição,br BRA,DF,33.0,20,18,1553.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.06,0.06,0.12,0.06,0.12,Matches,crb,2023,ODF77uHX6crb
Juninho,br BRA,MF,36.0,31,17,1534.0,17.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.06,0.23,0.29,0.06,0.29,Matches,crb,2023,ODF77uHX6crb
Leo Augusto Pereira,br BRA,"FW,MF",22.0,19,16,1341.0,14.9,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.27,0.07,0.34,0.27,0.34,Matches,crb,2023,ODF77uHX6crb
Ramon Menezes Roma,br BRA,DF,27.0,15,14,1314.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Saimon Tormen,br BRA,DF,31.0,18,11,1028.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Rômulo,br BRA,"FW,MF",27.0,25,11,981.0,10.9,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.18,0.28,0.46,0.18,0.46,Matches,crb,2023,ODF77uHX6crb
Edimar Fraga,br BRA,DF,36.0,17,10,985.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Gum,br BRA,DF,37.0,15,8,831.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Mike,br BRA,"FW,MF",29.0,10,8,586.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,crb,2023,ODF77uHX6crb
Anderson Leite,br BRA,"MF,FW",29.0,16,7,572.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,crb,2023,ODF77uHX6crb
Rafael Longuine,br BRA,MF,32.0,26,5,769.0,8.5,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.12,0.35,0.47,0.12,0.47,Matches,crb,2023,ODF77uHX6crb
Auremir,br BRA,MF,31.0,18,4,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Jonathan Copete,co COL,"FW,MF",35.0,9,3,350.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.26,0.26,0.51,0.26,0.51,Matches,crb,2023,ODF77uHX6crb
Vitor Caetano,br BRA,GK,23.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Bruno Costa,br BRA,FW,22.0,18,2,538.0,6.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.67,0.17,0.84,0.67,0.84,Matches,crb,2023,ODF77uHX6crb
Hyuri,br BRA,FW,31.0,16,2,267.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.67,0.0,0.67,0.67,0.67,Matches,crb,2023,ODF77uHX6crb
Matheus Mega,br BRA,DF,23.0,3,2,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Júlio César,br BRA,GK,36.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Gilvan,br BRA,DF,33.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Jailson,br BRA,FW,19.0,3,0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
David Brall,br BRA,FW,19.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Everson,br BRA,MF,21.0,3,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Christian Eto'o,br BRA,FW,20.0,4,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Léo Silva,br BRA,MF,20.0,3,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Riquelme,br BRA,MF,19.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Tata Baiano,br BRA,FW,26.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Octavio,br BRA,DF,21.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2023,ODF77uHX6crb
Baranhas,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2023,ODF77uHX6crb
Lucão,br BRA,DF,26.0,36,36,3183.0,35.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches,guarani,2023,y2sBQKFppgua
Diogo Mateus,br BRA,DF,29.0,35,35,3074.0,34.2,1.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0,0.03,0.03,0.06,0.0,0.03,Matches,guarani,2023,y2sBQKFppgua
Mayk,br BRA,DF,23.0,36,35,2976.0,33.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,guarani,2023,y2sBQKFppgua
Bruno José,br BRA,"MF,FW",24.0,32,29,2416.0,26.8,4.0,7.0,11.0,4.0,0.0,0.0,8.0,0.0,0.15,0.26,0.41,0.15,0.41,Matches,guarani,2023,y2sBQKFppgua
Matheus Barbosa,br BRA,MF,28.0,30,29,2252.0,25.0,3.0,2.0,5.0,3.0,0.0,0.0,10.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches,guarani,2023,y2sBQKFppgua
Matheus Bueno,br BRA,MF,24.0,29,27,2223.0,24.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,0.04,0.0,0.04,0.04,0.04,Matches,guarani,2023,y2sBQKFppgua
Bruninho,br BRA,"MF,FW",22.0,33,27,2112.0,23.5,7.0,2.0,9.0,7.0,0.0,0.0,6.0,0.0,0.3,0.09,0.38,0.3,0.38,Matches,guarani,2023,y2sBQKFppgua
Pegorari,br BRA,GK,31.0,26,25,2214.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Alan Santos,br BRA,DF,31.0,24,24,2094.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Derek,br BRA,FW,25.0,34,23,2020.0,22.4,10.0,1.0,11.0,10.0,0.0,0.0,6.0,0.0,0.45,0.04,0.49,0.45,0.49,Matches,guarani,2023,y2sBQKFppgua
João Victor,br BRA,"MF,FW",23.0,33,22,1838.0,20.4,3.0,4.0,7.0,3.0,0.0,0.0,6.0,1.0,0.15,0.2,0.34,0.15,0.34,Matches,guarani,2023,y2sBQKFppgua
Isaque,br BRA,MF,25.0,30,15,1334.0,14.8,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,guarani,2023,y2sBQKFppgua
Bruno Mendes,br BRA,FW,28.0,33,14,1354.0,15.0,7.0,0.0,7.0,6.0,1.0,1.0,2.0,0.0,0.47,0.0,0.47,0.4,0.4,Matches,guarani,2023,y2sBQKFppgua
Régis,br BRA,MF,30.0,27,12,1153.0,12.8,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.08,0.16,0.23,0.0,0.16,Matches,guarani,2023,y2sBQKFppgua
Mota,br BRA,DF,25.0,13,11,1028.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Wenderson,br BRA,"MF,DF",24.0,22,10,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Iván Alvariño,ar ARG,"DF,MF",21.0,13,10,955.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Tony Batista,br BRA,GK,30.0,8,8,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Lucas Araujo,br BRA,MF,23.0,25,7,914.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,guarani,2023,y2sBQKFppgua
Douglas Borges,br BRA,GK,32.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Gustavo França,br BRA,"MF,FW",24.0,7,3,326.0,3.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.55,Matches,guarani,2023,y2sBQKFppgua
Iago Teles,br BRA,FW,22.0,8,3,222.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.41,0.0,0.41,0.41,0.41,Matches,guarani,2023,y2sBQKFppgua
Pablo Thomaz,br BRA,"MF,FW",23.0,13,2,380.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,guarani,2023,y2sBQKFppgua
Caique,br BRA,DF,24.0,10,2,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Lucas Silva,br BRA,FW,25.0,14,1,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Neílton,br BRA,MF,28.0,8,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Diego Porfirio,br BRA,DF,23.0,5,1,131.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.69,Matches,guarani,2023,y2sBQKFppgua
Yan Henrique,br BRA,DF,17.0,1,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Bernardo Lemes,br BRA,MF,21.0,13,0,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Alvaro Jose,br BRA,GK,19.0,1,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Eliel,br BRA,DF,21.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Robinho,br BRA,FW,23.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2023,y2sBQKFppgua
Lucas Adell,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023,y2sBQKFppgua
Filipe Chrysman,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023,y2sBQKFppgua
Rafael Freitas,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023,y2sBQKFppgua
Lima,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023,y2sBQKFppgua
Arthur Motta,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023,y2sBQKFppgua
Titi,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2023,y2sBQKFppgua
Erick,br BRA,"MF,FW",25.0,31,30,2531.0,28.1,10.0,4.0,14.0,9.0,1.0,3.0,6.0,0.0,0.36,0.14,0.5,0.32,0.46,Matches,ceara,2023,cFKL5UFj_cea
Jean Carlos Vicente,br BRA,MF,30.0,36,26,2317.0,25.7,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.12,0.16,0.27,0.12,0.27,Matches,ceara,2023,cFKL5UFj_cea
Luiz Otávio,br BRA,DF,34.0,23,23,2051.0,22.8,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,ceara,2023,cFKL5UFj_cea
David Loiola,br BRA,DF,20.0,30,23,2003.0,22.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.04,0.04,0.09,0.04,0.09,Matches,ceara,2023,cFKL5UFj_cea
Warley,br BRA,DF,23.0,28,22,2021.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,ceara,2023,cFKL5UFj_cea
Bruno Ferreira,br BRA,GK,28.0,20,20,1746.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Tiago Pagnussat,br BRA,DF,32.0,20,18,1677.0,18.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.05,0.05,0.11,0.05,0.11,Matches,ceara,2023,cFKL5UFj_cea
Richardson,br BRA,MF,31.0,25,17,1532.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,ceara,2023,cFKL5UFj_cea
Willian Maranhão,br BRA,MF,27.0,18,17,1396.0,15.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,ceara,2023,cFKL5UFj_cea
Chayene Santos,br BRA,MF,32.0,22,17,1338.0,14.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,ceara,2023,cFKL5UFj_cea
Caíque de Jesus Gonçalves,br BRA,"DF,MF",27.0,20,14,1307.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Nicolas,br BRA,FW,33.0,31,14,1256.0,14.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,ceara,2023,cFKL5UFj_cea
Léo Santos,br BRA,"MF,DF",24.0,19,14,1183.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches,ceara,2023,cFKL5UFj_cea
Janderson,br BRA,"MF,FW",23.0,33,13,1407.0,15.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.13,0.06,0.19,0.13,0.19,Matches,ceara,2023,cFKL5UFj_cea
Richard,br BRA,GK,31.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Guilherme Carvalho,br BRA,"MF,DF",23.0,26,12,1177.0,13.1,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.08,0.15,0.23,0.0,0.15,Matches,ceara,2023,cFKL5UFj_cea
Paulo Victor,br BRA,DF,21.0,12,12,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Danilo Barcelos,br BRA,DF,31.0,15,11,969.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,ceara,2023,cFKL5UFj_cea
Guilherme Bissoli,br BRA,FW,25.0,17,10,885.0,9.8,3.0,2.0,5.0,1.0,2.0,2.0,2.0,0.0,0.31,0.2,0.51,0.1,0.31,Matches,ceara,2023,cFKL5UFj_cea
Gabriel Lacerda,br BRA,DF,23.0,10,10,840.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Saulo da Silva,br BRA,"FW,MF",25.0,14,9,779.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,ceara,2023,cFKL5UFj_cea
Chrystian Barletta,br BRA,"MF,FW",21.0,11,9,648.0,7.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0.42,0.42,Matches,ceara,2023,cFKL5UFj_cea
Zé Ricardo,br BRA,MF,26.0,17,8,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Erick Pulga,br BRA,"FW,MF",22.0,18,8,862.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,ceara,2023,cFKL5UFj_cea
Vitor Gabriel,br BRA,FW,23.0,10,7,620.0,6.9,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.58,0.15,0.73,0.58,0.73,Matches,ceara,2023,cFKL5UFj_cea
Willian Formiga,br BRA,DF,28.0,14,6,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Breno,br BRA,MF,22.0,9,6,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
André Luiz,br BRA,GK,22.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
Lucas Ribeiro,br BRA,DF,24.0,6,4,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023,cFKL5UFj_cea
